client_id,client_type,loyalty_card,fuel_card,contract,fuel_type,tank_volume,avg_liters_per_visit,visits_per_month,avg_spend_per_visit,region
48223487-b1d1-431d-bf66-6e950be06dd6,Физическое лицо,Да,Нет,Нет,Дизель,40,22,5,2615,д. Воткинск
5e6f92f2-995c-489c-b44f-335784350de9,Физическое лицо,Да,Нет,Нет,Бензин,47,33,2,3678,п. Ишим
bc7df5ea-d2a0-4d5f-b8e2-429f7faea2af,Физическое лицо,Да,Нет,Нет,Бензин,67,41,3,1757,к. Красноуфимск
ba246da1-3305-49b2-9342-36eb059a6201,Физическое лицо,Да,Нет,Нет,Бензин,53,40,5,2363,г. Верхотурье
e72e26fe-1996-4e23-bf23-65517a41cc37,Физическое лицо,Да,Нет,Нет,Дизель,41,45,3,2335,п. Устюжна
58cd15bf-8520-45b8-84cd-a4a594370247,Физическое лицо,Да,Нет,Нет,Бензин,40,38,10,1559,г. Бреды
9e57b059-bf22-4160-ac1f-7209ed7bf84c,Физическое лицо,Да,Нет,Нет,Дизель,64,28,2,3458,клх Хасавюрт
64957f21-e1ab-461b-a912-c47454124edf,Физическое лицо,Да,Нет,Нет,Бензин,60,34,8,1549,д. Ярославль
b76ec240-4641-444d-b1ed-0384942aec31,Физическое лицо,Да,Да,Нет,Дизель,50,32,9,2943,г. Черкесск
5f96bc15-5128-481f-810d-4823fdd3425c,Юридическое лицо,Нет,Да,Да,Дизель,99,93,15,14348,г. Корсаков
d0add414-f920-4855-a800-a6ba1d8d0bf0,Физическое лицо,Да,Да,Нет,Бензин,48,29,8,1830,п. Иркутск
45c707e9-d277-48d8-b19f-c64b51be35a1,Физическое лицо,Нет,Нет,Нет,Бензин,56,21,10,2400,ст. Краснодар
fbdca077-ba93-4adb-bcd0-04e0e2759b3f,Юридическое лицо,Да,Да,Да,Газ,149,117,19,14684,д. Усмань
19e30509-2449-4bb4-817a-7c4e94d7b707,Юридическое лицо,Нет,Да,Да,Дизель,105,116,13,7279,к. Усмань
88d7363b-f5e1-46d7-8d0c-ea9a4d101ba9,Физическое лицо,Да,Нет,Нет,Бензин,67,40,8,2186,г. Кашхатау
3c795091-475d-4bda-ae16-39dc06266f88,Физическое лицо,Нет,Нет,Нет,Дизель,55,41,5,2007,ст. Воскресенск
8915cc9b-0738-42ce-af52-722737a13a35,Юридическое лицо,Нет,Да,Да,Газ,115,62,5,12786,п. Кисловодск
6c515038-ed92-4df7-ac8f-ea943d13ba40,Физическое лицо,Да,Нет,Нет,Дизель,60,49,2,2740,ст. Ершов
0fc7d71f-fb38-48ef-a812-aa81c37fe3c5,Физическое лицо,Да,Да,Нет,Дизель,49,38,9,2530,с. Асбест
a4035e95-dd81-4ff3-a724-9f199a495c21,Физическое лицо,Нет,Нет,Нет,Бензин,70,25,10,2486,г. Тольятти
1d7b0fc9-bdb8-4833-9f4a-b7e8167d7a02,Физическое лицо,Да,Нет,Нет,Бензин,68,31,6,2042,клх Вилюйск
66318c1d-96a0-4cfc-884e-8c843cf5b9d4,Физическое лицо,Нет,Нет,Нет,Дизель,40,26,7,2888,г. Тымовское
6a9a5450-b88c-4765-82ac-9908b9280def,Юридическое лицо,Нет,Да,Да,Газ,125,69,9,7782,г. Усть-Ишим
9492a455-e15e-4563-98d2-92f639daac46,Физическое лицо,Да,Нет,Нет,Бензин,40,30,8,2247,г. Озеры
f91f7b23-29d5-41b7-ae47-5796f11e6a01,Физическое лицо,Да,Нет,Нет,Дизель,45,37,3,2111,д. Воскресенск
8a919bcb-8eda-445d-8c8c-288a9dcf943a,Физическое лицо,Да,Нет,Нет,Бензин,51,41,9,2888,г. Усть-Камчатск
8f9b90e5-f994-404f-b990-ebba58b8fb42,Физическое лицо,Нет,Нет,Нет,Бензин,60,50,4,3463,ст. Лотошино
5a78be5c-ee1c-48f2-bdfd-d4a6f5e17c50,Физическое лицо,Да,Нет,Нет,Бензин,40,25,4,3595,ст. Губкинский
b3dca797-d509-4c42-94ce-41cbfbecdab5,Физическое лицо,Да,Нет,Нет,Дизель,56,34,7,2953,д. Каменск-Шахтинский
74e84f94-00f2-4ed6-afc6-7947c37c1e83,Физическое лицо,Да,Нет,Нет,Бензин,62,41,4,1524,г. Енисейск
32cacb5e-ecff-4c9a-a911-897b078ed40a,Физическое лицо,Нет,Да,Нет,Бензин,46,39,9,3344,клх Красновишерск
fbe525bd-6aee-4fe7-9266-94a067df7843,Юридическое лицо,Нет,Да,Да,Газ,103,116,13,11189,д. Павловский Посад
b2f61cf5-b65b-4fef-9e07-b4c137e19937,Физическое лицо,Нет,Нет,Нет,Бензин,63,34,6,2144,с. Петухово
d70eac94-6f45-40bf-ac9d-76a75e36c939,Физическое лицо,Да,Да,Нет,Бензин,44,39,6,2136,д. Колпашево
e6adfe60-62da-4436-a5cb-5d852dedcbbb,Физическое лицо,Да,Да,Нет,Бензин,49,46,6,3701,к. Углегорск
1cdddf38-7d33-4f24-a1df-c2090c91e782,Физическое лицо,Да,Да,Нет,Бензин,48,37,7,1713,п. Томари
4c6b0d37-3c75-4d2e-a2fd-f3fd230e3024,Физическое лицо,Да,Нет,Нет,Бензин,53,23,10,2569,с. Невинномысск
24c0d216-244a-4e1f-8242-9b13b6b36017,Физическое лицо,Да,Нет,Нет,Бензин,41,23,7,3591,ст. Макушино
dbc7b3fe-57f8-4093-890e-8653f0dcbed9,Физическое лицо,Да,Нет,Нет,Бензин,40,46,2,3722,с. Павловская
723610fd-eebd-440a-beb9-36abce9b2a1d,Физическое лицо,Да,Нет,Нет,Бензин,53,29,8,2805,п. Междуреченский
de9a0691-4812-40c6-95f4-e3e1a06f47a8,Физическое лицо,Нет,Нет,Нет,Бензин,63,42,8,2252,клх Североуральск
991dca25-3de2-4ead-8cb7-2dddaa701305,Физическое лицо,Да,Нет,Нет,Бензин,55,27,10,2415,д. Кедровый
b499c610-ee62-46cd-9fa5-249feb3c12e1,Физическое лицо,Да,Нет,Нет,Бензин,50,25,4,1596,ст. Кашира
da76549e-3bd3-4bea-9c5e-6930d0968bdb,Физическое лицо,Нет,Нет,Нет,Дизель,68,41,10,3613,к. Черняховск
97a42675-d1ce-465d-9359-518fe78d0dc0,Физическое лицо,Нет,Нет,Нет,Дизель,56,27,10,2365,с. Цимлянск
fa93decb-af15-45b8-8e2d-19fcff9f47bc,Физическое лицо,Да,Нет,Нет,Дизель,42,41,10,2138,ст. Барнаул
123e78b6-1e9d-4704-b29b-362f21fb0412,Физическое лицо,Да,Нет,Нет,Бензин,53,30,4,1663,ст. Октябрьский (Башк.)
15438bec-ed17-4188-981a-29c5a332d668,Физическое лицо,Нет,Нет,Нет,Дизель,62,42,6,3784,п. Минеральные Воды
08e4efe4-7873-4be8-af15-51efba84b67e,Физическое лицо,Да,Да,Нет,Бензин,68,32,2,2683,г. Нижнеудинск
ad8f0bbb-5605-4fc2-b3ce-e0e17ac72513,Физическое лицо,Нет,Нет,Нет,Бензин,54,41,9,2414,ст. Каменномостский
c2b599ad-d26e-4e5b-80cd-66985d46ed62,Физическое лицо,Да,Да,Нет,Дизель,40,42,10,2917,д. Калач
1a86d0e3-e9ee-4c9a-96db-52e0556c8388,Физическое лицо,Нет,Нет,Нет,Дизель,63,36,4,1950,г. Ханты-Мансийск
8df5a8ea-7501-4c03-a6bf-887068dc682f,Физическое лицо,Да,Нет,Нет,Бензин,65,36,3,2040,клх Урай
3a696231-84bb-4d9c-84d9-c921ee9a4192,Физическое лицо,Да,Нет,Нет,Бензин,46,32,3,2391,п. Мыс Шмидта
6cd6e39c-2402-43ea-967c-6b992f54bd52,Физическое лицо,Да,Нет,Нет,Дизель,42,20,3,3341,с. Кемерово
8cea9156-84b9-46c9-a453-0f852e3f3d45,Юридическое лицо,Нет,Да,Да,Бензин,149,68,18,12888,д. Дивногорск
47f5ffae-9ec1-4cb2-9df7-2ee80323bb4a,Юридическое лицо,Нет,Да,Да,Газ,91,66,19,11391,клх Сосновый Бор
a99ad9f7-ae17-4d57-8395-71f45617cf36,Физическое лицо,Нет,Нет,Нет,Бензин,41,28,6,3374,д. Ступино
2b56c6a6-9964-4b83-8685-abdaa528b3ea,Физическое лицо,Да,Нет,Нет,Бензин,64,32,3,2824,к. Алдан
b7868086-3947-4451-b93e-d96ce58694bd,Юридическое лицо,Нет,Да,Да,Дизель,86,68,7,12971,ст. Пышма
a95781eb-efe3-4e1d-9b97-a87c401ebd57,Физическое лицо,Да,Нет,Нет,Бензин,57,43,9,1724,с. Глазов
bedd488e-beba-48f1-a2d9-d702871b67ab,Физическое лицо,Да,Нет,Нет,Бензин,45,35,10,2735,ст. Каргасок
df3500e9-b010-4457-b4b1-678655b55f9b,Физическое лицо,Да,Нет,Нет,Бензин,42,28,9,2478,клх Хужир
5d39b668-a6ea-4bed-bdf3-af250a2e894e,Юридическое лицо,Нет,Да,Да,Газ,114,86,5,5282,г. Холмогоры
c5ffa178-6d5a-489e-b57b-7c69db6d20ea,Физическое лицо,Нет,Да,Нет,Дизель,69,21,2,2911,г. Кыштым
acfd64e6-c99c-43bf-9849-ab5da76d3463,Физическое лицо,Да,Нет,Нет,Бензин,70,47,3,2368,д. Шамары
407becf3-ba0d-4c51-80a8-d4849065f1e8,Физическое лицо,Нет,Нет,Нет,Дизель,54,34,3,3966,клх Углич
84f146e5-9e30-491d-9526-55f522adf4ef,Физическое лицо,Нет,Нет,Нет,Дизель,53,24,8,2409,к. Котлас
f34f7e34-6320-4430-a1b3-0450b26bbb35,Физическое лицо,Да,Нет,Нет,Дизель,42,26,4,3461,ст. Учалы
625886fe-2d1b-4539-9412-1d1841c6b33f,Физическое лицо,Да,Нет,Нет,Дизель,51,50,5,2900,г. Геленджик
b200263c-c8e6-480b-af6f-94112db12b33,Физическое лицо,Да,Нет,Нет,Бензин,51,25,9,1969,г. Аша
2d55954b-c4f5-4dd9-957e-84b67fc2a2b2,Юридическое лицо,Нет,Да,Да,Дизель,84,83,11,11879,п. Черемхово
eb106dbd-96be-495e-8974-c45d83a501a1,Юридическое лицо,Нет,Да,Да,Газ,127,61,18,11469,г. Байкальск
f9024f36-60fb-42d8-a37e-1711b072685d,Физическое лицо,Да,Нет,Нет,Дизель,48,47,5,2137,д. Гагарин
88bfae87-fefc-489f-8812-81bbc4e08c99,Физическое лицо,Да,Нет,Нет,Бензин,60,46,2,3644,п. Партизанск
b551b020-9f88-49c0-bdf6-bea17625b49e,Физическое лицо,Нет,Нет,Нет,Бензин,65,29,9,2676,г. Рославль
7fa09bc6-a2cc-4031-8871-cd0c1241a754,Физическое лицо,Да,Нет,Нет,Бензин,42,35,6,1697,к. Курганинск
d6259eb1-134d-4cf4-a813-96796897ffb0,Физическое лицо,Да,Нет,Нет,Дизель,47,21,6,3194,п. Ясный (Оренб.)
9be693b3-277a-4aa3-ae99-00ebd8c39ea3,Физическое лицо,Нет,Да,Нет,Дизель,63,33,10,2548,к. Сеймчан
28a6e855-455e-4456-a70a-e59874314a4f,Физическое лицо,Нет,Да,Нет,Бензин,62,41,9,2644,г. Белогорск (Амур.)
539b02c2-decb-4e90-8a49-0aa9023442c1,Физическое лицо,Нет,Нет,Нет,Бензин,57,21,9,2386,ст. Хасавюрт
171cc928-e2a9-4bb4-9843-7c03f9ceda96,Физическое лицо,Нет,Нет,Нет,Бензин,63,30,5,2841,г. Нижневартовск
08b7f8be-1a7a-4db4-93c8-e5305d34f7f6,Физическое лицо,Да,Нет,Нет,Бензин,59,42,3,3888,д. Уфа
9234c544-c9c9-49d5-aab0-ee197d9309d3,Физическое лицо,Да,Нет,Нет,Бензин,52,36,9,3968,к. Домбай
53792dfa-61a4-4cba-ab52-f6e635783a10,Юридическое лицо,Нет,Да,Да,Дизель,101,87,18,5559,г. Архангельск
07a264f8-682f-4f17-aeb5-350fb2ab187f,Физическое лицо,Да,Нет,Нет,Дизель,41,24,7,2324,к. Октябрьское (Хант.)
ed28790e-92f1-408a-aad6-6d10bf711a47,Физическое лицо,Да,Нет,Нет,Бензин,44,40,8,2177,п. Усть-Илимск
4b0519d2-af3a-406a-abb2-8e5f333d0f3b,Физическое лицо,Да,Нет,Нет,Дизель,47,31,7,2701,п. Дербент
e13270c8-82e8-4c9b-874f-7f00952f8b4e,Физическое лицо,Да,Нет,Нет,Дизель,63,22,8,2292,г. Мезень
96514096-e21e-4935-a64d-8a5bfa21ee34,Физическое лицо,Нет,Да,Нет,Бензин,54,32,4,3118,п. Токсово
e808f0ad-ebe9-4bab-874c-64e8f6a1da6c,Физическое лицо,Да,Нет,Нет,Бензин,43,25,4,2101,с. Ставрополь
fe6fefdf-a059-46e2-a170-33356be1754c,Физическое лицо,Нет,Нет,Нет,Бензин,45,34,4,3264,клх Усть-Джегута
60adda95-7276-4cfa-9073-f60b4e1aace2,Физическое лицо,Да,Нет,Нет,Дизель,60,44,8,2988,клх Ангарск
8dc81a17-78c8-4fd4-a778-1311a65717e7,Физическое лицо,Да,Да,Нет,Дизель,46,45,7,1749,п. Астрахань
803b059a-9942-47b9-b218-8ef7f26c7724,Юридическое лицо,Нет,Да,Да,Бензин,118,69,19,11145,г. Пышма
68bcb26c-80b0-41a6-ac1c-6f70b896e77b,Юридическое лицо,Да,Да,Да,Дизель,140,113,11,12490,с. Сосногорск
b501cbf8-79e1-453c-976a-2ec0319cb6b5,Юридическое лицо,Нет,Да,Да,Газ,146,88,11,13257,клх Моздок
6eb8b59c-2f39-4b97-aba6-c0f604916019,Юридическое лицо,Нет,Да,Да,Дизель,87,94,5,10239,клх Ямбург
0bd33f63-4c1c-4fdb-985f-569953d68430,Физическое лицо,Да,Нет,Нет,Бензин,54,20,4,2892,г. Агата
c348ce59-083e-4de9-a2bf-3118712f9a0b,Юридическое лицо,Нет,Да,Да,Газ,138,65,17,5738,д. Рубцовск
6cdcce1b-e431-4581-9c9d-720c25c516b9,Физическое лицо,Да,Да,Нет,Бензин,68,45,4,3470,д. Моршанск
06cba175-6532-4873-af99-c2179ca91d7e,Физическое лицо,Нет,Нет,Нет,Дизель,49,28,9,1632,г. Мелеуз
b9f174d6-7a7e-42cf-8b0c-664dfbb1d78e,Физическое лицо,Нет,Нет,Нет,Бензин,47,42,8,1856,клх Корсаков
e5024c5b-904c-4ff3-b4ba-9e8153ab9b21,Физическое лицо,Да,Нет,Нет,Бензин,62,50,2,3044,д. Дагомыс
542efb4a-51bd-4a4a-b840-3603f6739a60,Физическое лицо,Да,Нет,Нет,Дизель,70,28,10,1671,г. Арзамас
5daa7251-9fad-4b10-bf45-8acb7fc78d47,Юридическое лицо,Нет,Да,Да,Дизель,94,63,5,9248,г. Оха
13b9b9a6-115c-4dc7-a648-8b88935f7a21,Физическое лицо,Да,Нет,Нет,Дизель,66,37,7,3893,ст. Ревда (Сверд.)
647af021-b28a-47b3-8754-34035200edd4,Физическое лицо,Да,Нет,Нет,Бензин,49,45,9,2010,ст. Красноселькуп
859b164d-b9d8-4211-91ff-eb42aaff581d,Физическое лицо,Нет,Нет,Нет,Дизель,55,50,7,2034,к. Йошкар-Ола
824eb73e-faf9-421a-bff2-c2654f3da658,Физическое лицо,Да,Нет,Нет,Бензин,59,35,9,2593,г. Тутончаны
f073957a-2b25-40a0-b7e2-a76adbaa7f75,Юридическое лицо,Нет,Да,Да,Дизель,96,68,17,10450,п. Балашов
b3d9072e-5a3c-4348-937c-7e103657e0f9,Физическое лицо,Нет,Нет,Нет,Дизель,52,43,4,2949,клх Калуга
5d9a7d07-43a5-4d16-a93b-d6729aca7af7,Физическое лицо,Да,Нет,Нет,Дизель,63,43,8,3803,к. Сорочинск
df09ea89-1b2b-4608-8b36-d73c8d33e325,Юридическое лицо,Нет,Да,Да,Бензин,128,79,20,10948,д. Костомукша
7b25a126-0f29-4685-aa68-841ea3a691e8,Физическое лицо,Да,Нет,Нет,Дизель,40,20,8,2931,д. Волоколамск
e1e2a39e-2f8f-4823-a291-5b9d1f5634bc,Юридическое лицо,Нет,Да,Да,Дизель,115,106,5,10053,д. Усть-Камчатск
b2a30af0-3afb-4100-941e-5b2f9fea9075,Юридическое лицо,Да,Да,Да,Газ,98,104,19,7204,г. Новгород Великий
b42ae083-0547-4338-93fc-f9dc3f94baf4,Физическое лицо,Нет,Нет,Нет,Бензин,59,25,3,3210,ст. Лодейное Поле
fc8585c3-32fa-4d6c-9dc0-3218413427d3,Физическое лицо,Нет,Нет,Нет,Бензин,43,25,5,3037,г. Ребриха
f6d130d5-97a9-4b64-b947-93c5345c371f,Физическое лицо,Нет,Нет,Нет,Дизель,66,23,10,2751,г. Талдом
c190c96f-9e13-441f-bdb8-7d43baaf317d,Физическое лицо,Нет,Нет,Нет,Дизель,50,20,5,2956,д. Аша
fd462c7a-a54c-4ab8-abf2-0f7bf148d590,Физическое лицо,Да,Да,Нет,Дизель,59,22,8,1815,клх Тверь
5d5fec52-a7d5-4144-8d4d-bcc0d045fe8f,Физическое лицо,Да,Нет,Нет,Бензин,55,39,5,3685,клх Петрозаводск
71645e29-0bfc-4f79-adf6-d1011314a69a,Физическое лицо,Нет,Нет,Нет,Дизель,60,46,9,2991,г. Ревда (Сверд.)
a05c9c27-ef4f-4aca-bea1-4931217a03d4,Физическое лицо,Да,Нет,Нет,Бензин,54,27,6,2965,п. Чегем
01a65582-eaae-4923-9d93-3d1dbf96ce19,Физическое лицо,Да,Нет,Нет,Бензин,67,43,8,2432,ст. Киржач
39101b5b-00af-4bdb-821c-7bf521e711ca,Физическое лицо,Да,Нет,Нет,Бензин,48,41,5,3111,п. Рубцовск
ffaa0faa-e403-47f8-966e-28701360dcec,Юридическое лицо,Нет,Да,Да,Газ,101,110,13,8938,п. Корсаков
06e28cef-b409-4d9a-b3ca-c4c95fa48436,Юридическое лицо,Нет,Да,Да,Дизель,109,78,6,10568,п. Киржач
8627b5df-fda8-459b-8bce-d7147ca938e0,Юридическое лицо,Нет,Да,Да,Газ,112,65,16,11162,ст. Тамбей
f3877bc1-a632-445a-87df-a70e0b146c8e,Физическое лицо,Да,Нет,Нет,Бензин,48,40,10,3256,к. Алапаевск
1a94b7ad-f03b-498e-b3b0-e7b4abeb1a0b,Физическое лицо,Да,Нет,Нет,Бензин,68,26,3,2035,клх Уренгой
1fe96837-28d5-45b6-bfee-877cd544110a,Юридическое лицо,Нет,Да,Да,Дизель,144,95,17,13324,к. Ковров
4b859f23-f73f-48dc-a2e8-5d8d034530bd,Физическое лицо,Да,Нет,Нет,Дизель,51,38,9,3974,г. Ясный (Оренб.)
f24bb2fa-2ecc-4d90-b334-adf2935868d7,Физическое лицо,Да,Нет,Нет,Бензин,48,49,2,2327,клх Уренгой
0f259ff6-506b-4d4f-b6c2-ab493069265c,Физическое лицо,Да,Нет,Нет,Бензин,47,41,2,1855,д. Уренгой
061fa768-c22d-4f47-a003-a78e918ffeff,Физическое лицо,Да,Нет,Нет,Бензин,59,26,4,2710,клх Шенкурск
e2dc804d-a296-4cca-afaf-b7d4c197416d,Физическое лицо,Нет,Нет,Нет,Бензин,51,25,3,1502,д. Щелково
b8f15492-d4a7-4088-8841-3bb0057162aa,Физическое лицо,Да,Нет,Нет,Бензин,45,24,4,2222,ст. Самара
a644f348-cf5a-4c59-884f-b9a19bf3919b,Физическое лицо,Да,Нет,Нет,Дизель,42,21,5,2693,клх Бавлы
d5283af7-003e-49f3-bc8b-41d25b6bdd39,Физическое лицо,Да,Нет,Нет,Бензин,65,47,8,1954,с. Оленек
e5216bf5-cbb3-4f9b-a186-c81c8e07858d,Физическое лицо,Да,Нет,Нет,Бензин,60,48,6,3111,г. Шерегеш
6378cd79-e3c2-407a-bab7-582dafb6b3fc,Физическое лицо,Нет,Нет,Нет,Бензин,43,33,3,2156,с. Верещагино (Перм.)
3611d286-67b7-4328-8543-60cf5cf1699b,Физическое лицо,Да,Нет,Нет,Бензин,49,35,9,3417,д. Белоярский
52e734c2-ef02-4ab5-a940-7ee688330507,Физическое лицо,Да,Нет,Нет,Бензин,55,38,3,1852,с. Соль-Илецк
978e8589-b62e-40bf-976e-1a970e32146a,Юридическое лицо,Нет,Да,Да,Дизель,133,87,14,9388,с. Асбест
6edfcff7-11a1-4c25-b82c-91990940c7c6,Физическое лицо,Нет,Нет,Нет,Бензин,47,49,5,3764,п. Адыгейск
325c835a-82fb-411d-87ff-edf8a89fc962,Физическое лицо,Нет,Нет,Нет,Дизель,57,47,4,3349,к. Горячий Ключ
1b17cda9-6332-44d5-ad31-ff151a972646,Физическое лицо,Да,Нет,Нет,Бензин,65,38,9,3984,к. Кош-Агач
6ce3586a-658a-4804-abe9-d8e2c2a3fcf7,Физическое лицо,Да,Нет,Нет,Дизель,63,47,2,2730,ст. Ростов
fd8dbbc5-c973-4256-891e-66c310df6fde,Физическое лицо,Да,Нет,Нет,Бензин,48,49,3,1627,клх Богучар
286bdb68-b445-4d2e-903f-99962948e2b0,Физическое лицо,Нет,Нет,Нет,Бензин,70,42,2,1803,п. Шатой
4e7fb40e-37bc-44c4-9d71-81c1c43f0317,Физическое лицо,Да,Да,Нет,Бензин,65,47,4,3785,д. Сургут (Хант.)
f497f429-d5ea-4190-aa30-d765e744e3ed,Физическое лицо,Нет,Нет,Нет,Бензин,68,21,6,2049,клх Ишим
5600712b-28cb-4d45-832b-3f27d7ddecf5,Физическое лицо,Да,Нет,Нет,Бензин,64,21,4,2436,к. Середниково
216b069b-48fa-490c-8a2b-1e20fb7573cf,Физическое лицо,Да,Нет,Нет,Бензин,59,31,5,2394,п. Челюскин
121c2eaf-3e21-4449-ae9f-e811e72708a5,Физическое лицо,Да,Нет,Нет,Бензин,57,43,2,2553,ст. Екатеринбург
db7da70e-18c0-4927-b7ef-49321bb6e967,Юридическое лицо,Нет,Да,Да,Дизель,126,93,8,10208,к. Славянск-на-Кубани
0738cf5a-2b0b-4440-a076-09046c3dad6d,Физическое лицо,Да,Нет,Нет,Бензин,43,28,10,3578,к. Батайск
632e6292-da87-4580-8cee-a20938695725,Юридическое лицо,Нет,Да,Да,Газ,149,85,19,7148,ст. Салехард
f30b6cad-6267-4b06-92f1-f604a698ed7a,Физическое лицо,Да,Нет,Нет,Бензин,58,30,10,1521,с. Шатура
1f3bea67-51bf-4f53-b200-f8a5b39e476c,Физическое лицо,Да,Нет,Нет,Бензин,65,42,7,1744,п. Кетченеры
5e8d06da-8cca-4d54-8403-282a3bd0f776,Физическое лицо,Нет,Да,Нет,Дизель,47,39,3,2636,с. Чермоз
9ef946ab-a1f4-4d89-b82e-5b1fb34a2101,Физическое лицо,Да,Да,Нет,Бензин,58,34,4,2097,г. Егорьевск
728351bc-5278-4c06-807a-e2af225c709f,Физическое лицо,Да,Нет,Нет,Дизель,47,46,5,3032,к. Магадан
38b6f896-face-469e-9721-a5948fee8a6a,Физическое лицо,Нет,Нет,Нет,Бензин,57,34,6,3184,ст. Нальчик
d4c5c66b-ee7a-4756-a1d3-37a1708ef91e,Физическое лицо,Нет,Да,Нет,Дизель,51,23,4,2430,к. Кущевская
39bcb334-dfb8-41ba-8bff-110af15185cd,Физическое лицо,Да,Нет,Нет,Дизель,62,27,4,2658,д. Холмогоры
536aa474-9d2f-4ecc-9704-cbbfe4f36316,Физическое лицо,Да,Нет,Нет,Бензин,67,25,3,2546,п. Теберда
51b6500d-bb37-4a2c-875f-67a99eecb672,Физическое лицо,Да,Нет,Нет,Дизель,69,20,6,3024,к. Серов
45261d6b-416e-456e-9985-e3ef7db253f2,Физическое лицо,Да,Нет,Нет,Бензин,62,32,5,2416,к. Надым
1b7e6533-7aa3-460a-ab48-2eafdbae609c,Физическое лицо,Да,Нет,Нет,Дизель,67,35,8,3808,к. Уренгой
3e2e0a4f-0b57-407f-b4ce-c16e9987b9ec,Физическое лицо,Да,Нет,Нет,Бензин,59,40,3,2565,г. Североморск
dcaaad17-2510-47ff-9a15-58db5e8c740d,Физическое лицо,Да,Нет,Нет,Бензин,69,47,6,1529,ст. Тулун
7823b937-889e-4475-aa4d-3373f9fa4ddf,Юридическое лицо,Нет,Да,Да,Газ,132,64,6,14115,п. Карабудахкент
e37a749c-9542-4a54-a23f-b8d58d73b02f,Физическое лицо,Да,Нет,Нет,Дизель,50,37,9,3487,г. Котельнич
36b48dc8-a165-4f79-9d1f-a5bddf028912,Физическое лицо,Да,Да,Нет,Дизель,46,39,10,3371,к. Александровск-Сахалинский
9137fedd-a7a9-4090-96b0-8bed2087ba1f,Юридическое лицо,Нет,Да,Да,Газ,150,85,18,9455,с. Троицк (Моск.)
049ddf60-1756-4c20-8f57-2b35a9c1af18,Физическое лицо,Нет,Нет,Нет,Бензин,43,46,2,2381,п. Златоуст
7d300b16-8c7d-42e0-8fa7-f81db598d2cd,Физическое лицо,Да,Нет,Нет,Бензин,44,35,3,2688,ст. Яшалта
045ffe09-81f8-45ea-b93a-eb31ef6f288b,Юридическое лицо,Нет,Да,Да,Дизель,83,76,13,8400,ст. Снежногорск (Мурм.)
615aa844-7f54-4f0a-bec9-e2767033b258,Физическое лицо,Нет,Нет,Нет,Бензин,65,43,6,2399,клх Ершов
f3f3bcf2-2288-4a6f-817b-77997f0d77ef,Физическое лицо,Да,Нет,Нет,Бензин,66,29,10,2160,г. Кизляр
d5f5f417-2cad-400a-a470-19232dd2cc67,Физическое лицо,Да,Нет,Нет,Бензин,69,20,2,2711,г. Щельяюр
50e00c68-e387-4a86-81f5-2ac26103c19d,Физическое лицо,Да,Нет,Нет,Бензин,66,39,6,1760,г. Подольск
e609f590-f4f2-4e00-8d04-5b7bc3d01cd0,Физическое лицо,Да,Нет,Нет,Дизель,42,22,9,2915,д. Энгельс
c4d5343a-8256-4aac-8300-753f93363384,Юридическое лицо,Нет,Да,Да,Дизель,91,83,12,13669,к. Яшалта
1954b43e-9561-49a2-8693-b1839cf2b648,Физическое лицо,Да,Нет,Нет,Бензин,68,50,9,1731,д. Домбай
f96d0760-8246-4c88-ba15-e67b06869f22,Физическое лицо,Да,Нет,Нет,Бензин,65,49,6,2011,п. Ковров
755ae348-41a1-4156-9ea2-8d79f5d9d6d4,Физическое лицо,Нет,Нет,Нет,Бензин,45,41,8,2109,клх Адлер
8924933b-dac0-40e1-aa62-0dd84bed6e9a,Физическое лицо,Да,Нет,Нет,Бензин,70,50,8,2960,д. Воронеж
67180548-69c4-4194-8879-65482f9b768c,Юридическое лицо,Нет,Да,Да,Дизель,133,93,8,11490,г. Белогорск (Амур.)
13261b9f-191e-43c0-8e39-bc914b02ba9d,Физическое лицо,Да,Да,Нет,Бензин,44,34,4,3236,ст. Серебряные Пруды
4fa57bcb-ca8b-4ed2-802a-806ed7c8000f,Физическое лицо,Да,Нет,Нет,Бензин,53,48,5,3709,п. Можайск
b47fbf03-916c-43df-abae-b09ca0526b34,Физическое лицо,Да,Нет,Нет,Бензин,46,46,8,3278,с. Ессентуки
e6734d43-f637-4a55-a614-f26e302cf9c8,Физическое лицо,Да,Нет,Нет,Бензин,67,35,5,2295,п. Новороссийка
a8738864-e3d8-4b0e-92e7-c8f6a22f1832,Физическое лицо,Нет,Нет,Нет,Бензин,46,47,5,2173,г. Ведено
b08d3004-a05c-4347-9995-9cd4237a4866,Физическое лицо,Да,Нет,Нет,Дизель,64,40,6,3000,к. Нефедова
173c51b1-7dde-436f-b569-de489093396d,Физическое лицо,Да,Да,Нет,Бензин,62,45,8,3665,клх Южно-Курильск
54923a60-04d9-4cd5-83c5-280d3b4da80f,Физическое лицо,Да,Нет,Нет,Бензин,58,26,9,3949,д. Сасово
be326e91-6329-479d-83d1-9480ea655517,Юридическое лицо,Нет,Да,Да,Дизель,103,71,9,14825,д. Курильск
01d3a24c-e2f1-4194-8789-ec5a748bf65e,Физическое лицо,Да,Нет,Нет,Бензин,45,31,6,2565,к. Пышма
e4e507f8-32bd-478d-9941-fc506f648d2e,Юридическое лицо,Да,Да,Да,Газ,129,100,14,14915,с. Рязань
