client_id,client_type,loyalty_card,fuel_card,contract,fuel_type,tank_volume,avg_liters_per_visit,visits_per_month,avg_spend_per_visit,region,portrait_name
d4a0f910-356a-4b4b-84a1-c2b17383b50e,Физическое лицо,Да,Нет,Нет,Дизель,41,33,9,3719,к. Верещагино (Перм.),Постоянный клиент
602e299c-ec80-47c2-8544-886edff2aaa3,Юридическое лицо,Нет,Да,Да,Газ,90,94,12,11150,ст. Бузулук,Грузоперевозчик
f46f0ae4-d02e-4c89-903b-3988b3768f91,Физическое лицо,Нет,Нет,Нет,Бензин,63,22,6,3188,п. Диксон,Эко-клиент
e2d64f9a-9e5e-44f5-aae8-4d1a1d2063c8,Юридическое лицо,Нет,Да,Да,Дизель,112,79,14,14429,к. Комсомольск-на-Амуре,Постоянный корпоративный клиент
1c900892-09f8-4324-b5ad-91f990922fd8,Физическое лицо,Нет,Нет,Нет,Бензин,60,22,5,1828,г. Избербаш,Эко-клиент
9ac7b2bb-d532-44e3-89d5-71f0f4587fe7,Физическое лицо,Да,Нет,Нет,Дизель,59,34,7,2835,с. Бавлы,Постоянный клиент
0e2ae395-a1d4-4eee-9883-56a3eba0b056,Физическое лицо,Да,Нет,Нет,Бензин,61,47,2,2983,к. Азов (Рост.),Эко-клиент
1d0a7fd1-cd87-4c39-b44e-941ca5aa10c4,Физическое лицо,Да,Нет,Нет,Дизель,44,48,8,3247,ст. Балашиха,Постоянный клиент
9532c157-a4bc-470f-8a62-0780c7bf8ad5,Физическое лицо,Да,Нет,Нет,Бензин,61,47,4,2475,к. Йошкар-Ола,Постоянный клиент
3f8c3d2e-f362-4963-a8d7-805d3ea9ba85,Физическое лицо,Да,Нет,Нет,Дизель,45,34,2,3903,с. Лабытнанги,Эко-клиент
a6bd52c3-3ea7-4873-a91a-371a25fa727c,Физическое лицо,Да,Нет,Нет,Бензин,67,38,7,3185,клх Кырен,Постоянный клиент
770e3e78-8629-49b3-9266-22a3601a2e20,Физическое лицо,Да,Нет,Нет,Бензин,65,50,10,2824,к. Прохладный,Постоянный клиент
33a708c2-2bff-46d6-8423-ebbaf46672c9,Физическое лицо,Да,Нет,Нет,Дизель,55,21,6,2414,п. Казань,Эко-клиент
9694d369-65ce-4b52-ace7-f81c86228c9b,Физическое лицо,Нет,Нет,Нет,Бензин,64,42,10,2509,к. Соликамск,Постоянный клиент
145d51f9-7735-4543-be75-e7db2a46bddd,Физическое лицо,Да,Нет,Нет,Бензин,48,32,2,1767,к. Кингисепп,Редкий клиент
587456c2-3966-4d74-af4e-cf098b4da4a7,Физическое лицо,Да,Нет,Нет,Бензин,49,31,7,1969,ст. Калининград,Постоянный клиент
a3df1e3d-4492-4cf7-a44d-1affbe188ed7,Физическое лицо,Да,Нет,Нет,Дизель,53,22,5,3884,д. Осташков,Эко-клиент
6e8e5eeb-5599-49f2-bc27-889168ae43f5,Физическое лицо,Нет,Да,Нет,Бензин,41,46,3,3661,с. Апатиты,Эко-клиент
edd207e9-2394-4e75-816a-cc54717a7353,Физическое лицо,Да,Нет,Нет,Дизель,67,24,5,3022,п. Серафимович,Эко-клиент
6830c498-0e72-455d-948b-baff0fd8d4aa,Физическое лицо,Да,Нет,Нет,Бензин,56,49,10,2546,с. Биробиджан,Постоянный клиент
f5797b33-3066-4718-b52f-1b1ee0249136,Физическое лицо,Нет,Да,Нет,Бензин,45,34,3,3990,ст. Апрелевка,Эко-клиент
86c2227e-497e-44ea-90e1-33e19f5b7eb7,Физическое лицо,Да,Нет,Нет,Бензин,44,44,6,1847,г. Новый Оскол,Эко-клиент
8152570f-723c-4cfa-a1d7-79367e7a0df8,Физическое лицо,Нет,Да,Нет,Дизель,56,32,6,3632,п. Белорецк,Постоянный клиент
48a91488-3efb-4747-874c-c23cb2e571cc,Физическое лицо,Да,Нет,Нет,Дизель,62,25,7,3975,клх Курумкан,Постоянный клиент
6b27c8e8-26b6-4f4c-a088-3abb3a07eb56,Физическое лицо,Да,Нет,Нет,Бензин,67,31,5,3809,д. Краснотурьинск,Постоянный клиент
b5ef2d88-c9a7-442c-a73c-38ea5cc9114d,Физическое лицо,Да,Нет,Нет,Бензин,54,37,2,2318,д. Белогорск (Амур.),Редкий клиент
9a33b45d-bb15-488f-8b48-5e9c628031e2,Физическое лицо,Нет,Да,Нет,Бензин,52,38,6,3491,с. Дивногорск,Постоянный клиент
131bd439-66f7-4d2d-b406-a5f1bff3fc9f,Физическое лицо,Да,Нет,Нет,Дизель,48,32,10,3043,к. Осташков,Постоянный клиент
255b2d2c-4a75-4324-82ef-c8cc7d8e1ce4,Юридическое лицо,Нет,Да,Да,Дизель,94,67,19,12785,г. Валаам,Постоянный корпоративный клиент
3c21e8a2-0f56-47ab-a134-58f5c3f535d9,Физическое лицо,Да,Нет,Нет,Дизель,55,35,4,2028,п. Балтийск,Постоянный клиент
d47c738f-f1e8-4328-a221-56352f5b8551,Физическое лицо,Да,Нет,Нет,Дизель,62,25,8,2673,к. Анива,Постоянный клиент
c2fc376e-3b07-40d6-8129-bd198120a5bf,Физическое лицо,Да,Нет,Нет,Бензин,47,31,4,1751,к. Кудымкар,Экономный водитель
488a013c-7fce-4357-b194-20a4e21e8a3d,Физическое лицо,Да,Нет,Нет,Дизель,70,20,10,1951,д. Кисловодск,Редкий клиент
48413244-04ea-4fa6-8a4e-9ab9d535fe8a,Юридическое лицо,Нет,Нет,Да,Газ,139,83,17,11878,п. Краснокамск,Грузоперевозчик
d0045dbe-da92-46bd-8aba-6a7a99221e14,Физическое лицо,Да,Нет,Нет,Бензин,59,40,10,2685,г. Махачкала,Постоянный клиент
688ac506-9210-4349-ae4c-112009ca5e34,Физическое лицо,Да,Нет,Нет,Дизель,47,34,9,2341,п. Середниково,Постоянный клиент
27b732f3-8824-46fd-9515-b41fb4dae430,Физическое лицо,Да,Да,Нет,Бензин,60,42,10,2419,д. Тарко-Сале,Постоянный клиент
81940ae5-3de8-4df3-bbab-b49bb5bea2c0,Юридическое лицо,Нет,Да,Да,Газ,146,90,5,11040,с. Раменское,Грузоперевозчик
08b8b838-0672-46c7-84eb-48c2faa4cae0,Юридическое лицо,Нет,Да,Да,Дизель,112,81,10,5006,клх Андреаполь,Грузоперевозчик
c8f8636b-6476-483a-9509-b2082484782b,Физическое лицо,Да,Нет,Нет,Бензин,54,27,6,2671,д. Хоста,Эко-клиент
3eb6bafa-be7e-494f-b8f8-f17f769cea8e,Физическое лицо,Да,Нет,Нет,Дизель,65,26,8,1604,г. Кашира,Редкий клиент
782c04f2-6b75-4d69-be89-afaf0e6945ac,Юридическое лицо,Нет,Да,Да,Дизель,81,95,9,10292,к. Радужный,Грузоперевозчик
de79d615-b311-41ad-a9a3-94c6ab0dc659,Физическое лицо,Нет,Нет,Нет,Дизель,48,27,5,3057,с. Железногорск(Курск.),Эко-клиент
4d46cf49-da75-4d75-a13b-e853b93a18a3,Физическое лицо,Да,Нет,Нет,Бензин,43,35,10,1634,ст. Каргасок,Постоянный клиент
c5c0ec9c-cd5d-4bed-93df-bfd1d31d1729,Физическое лицо,Да,Нет,Нет,Дизель,65,47,8,2313,г. Апрелевка,Постоянный клиент
13a6f81a-797a-42d3-a189-ab5e759c6452,Юридическое лицо,Нет,Да,Да,Дизель,137,75,19,10648,д. Катав-Ивановск,Постоянный корпоративный клиент
7dd461f3-ad38-4d93-9f18-a5573deb39ad,Физическое лицо,Да,Нет,Нет,Бензин,63,31,2,2195,г. Кулунда,Редкий клиент
76cf5dad-a1f9-4a78-a782-a32917daf78b,Физическое лицо,Да,Нет,Нет,Дизель,69,36,10,3195,клх Сладково,Постоянный клиент
d6ad44b4-1e8d-49b6-bca4-6b6df002c87f,Физическое лицо,Да,Нет,Нет,Бензин,46,45,5,2602,клх Мичуринск,Постоянный клиент
7f7c6d26-91d6-4b3d-8ee9-d0e9f7f04206,Физическое лицо,Да,Нет,Нет,Бензин,68,30,2,2694,п. Березники,Экономный водитель
fcf908d9-3007-4acf-af41-668b6ad2c64c,Физическое лицо,Нет,Нет,Нет,Дизель,47,28,2,1535,ст. Когалым,Редкий клиент
242a2f13-ca3f-4398-baff-0c06a0e901cb,Юридическое лицо,Нет,Да,Да,Дизель,82,117,19,8940,д. Осташков,Грузоперевозчик
a0b7193c-efc0-4a66-bcac-fe034a44a6d1,Физическое лицо,Нет,Нет,Нет,Бензин,62,42,6,1704,клх Комсомольск-на-Амуре,Эко-клиент
d8c75990-e054-4f8c-a856-f0ac0a0f3ee6,Юридическое лицо,Нет,Да,Да,Газ,82,82,10,13890,п. Сургут (Хант.),Грузоперевозчик
c25ad38b-611c-4a08-88c9-f1da0495a887,Физическое лицо,Да,Нет,Нет,Бензин,41,23,3,1955,д. Оленегорск (Якут.),Экономный водитель
1fee2423-3a82-4ea4-9b07-5d752f64632e,Физическое лицо,Да,Да,Нет,Дизель,52,32,2,3991,п. Йошкар-Ола,Эко-клиент
6447b702-fb15-4ca7-ae9a-73403eb34291,Физическое лицо,Нет,Нет,Нет,Бензин,46,40,6,3287,п. Щелково,Постоянный клиент
2870ce86-dade-4372-ba93-1dfd485a6422,Юридическое лицо,Нет,Да,Да,Газ,95,115,14,6442,п. Тикси,Грузоперевозчик
8a4fe885-ceb2-47ac-a9a5-e82c116bcab8,Физическое лицо,Да,Нет,Нет,Бензин,49,33,2,1712,с. Углич,Редкий клиент
48d4b07d-090c-4773-97c7-0511d4aa573c,Физическое лицо,Нет,Нет,Нет,Бензин,54,45,4,3062,г. Таганрог,Постоянный клиент
bc5c3c6a-9e25-4b66-9b17-f0b90be00a82,Юридическое лицо,Нет,Да,Да,Дизель,138,87,13,12604,клх Ростов-на-Дону,Грузоперевозчик
62211ad6-1e4b-4095-b04d-e52227e96c93,Физическое лицо,Нет,Да,Нет,Бензин,60,41,4,2328,с. Охотск,Постоянный клиент
dd3d9087-1269-4ed4-8e7e-b04f22d7f176,Физическое лицо,Да,Нет,Нет,Бензин,49,32,7,3442,д. Байкальск,Постоянный клиент
3e078cd7-87c6-4ea6-83bf-710a30e5691d,Физическое лицо,Нет,Нет,Нет,Бензин,56,42,6,3716,с. Горячий Ключ,Постоянный клиент
150cc74a-6f93-415a-aca9-e81254c5bec8,Физическое лицо,Да,Нет,Нет,Дизель,58,24,2,2622,г. Уэлен,Экономный водитель
95340026-fb39-4f2f-90ad-4d6dd5ab827e,Физическое лицо,Да,Нет,Нет,Дизель,56,30,7,3481,д. Агинское (Забайк.),Постоянный клиент
c731eb4c-604d-42e9-a63b-3bfe7a5344d0,Физическое лицо,Да,Нет,Нет,Бензин,63,41,2,2732,ст. Нерчинск,Эко-клиент
4bb16d37-4bce-4fa0-9b6f-314a0011a0d1,Юридическое лицо,Нет,Да,Да,Дизель,81,63,11,12917,к. Томари,Постоянный корпоративный клиент
8b2a01a0-73aa-4a9f-acc9-619e47dff78c,Физическое лицо,Да,Нет,Нет,Бензин,49,28,7,2810,клх Приморско-Ахтарск,Постоянный клиент
48223487-b1d1-431d-bf66-6e950be06dd6,Физическое лицо,Да,Нет,Нет,Дизель,40,22,5,2615,д. Воткинск,Эко-клиент
5e6f92f2-995c-489c-b44f-335784350de9,Физическое лицо,Да,Нет,Нет,Бензин,47,33,2,3678,п. Ишим,Эко-клиент
bc7df5ea-d2a0-4d5f-b8e2-429f7faea2af,Физическое лицо,Да,Нет,Нет,Бензин,67,41,3,1757,к. Красноуфимск,Эко-клиент
ba246da1-3305-49b2-9342-36eb059a6201,Физическое лицо,Да,Нет,Нет,Бензин,53,40,5,2363,г. Верхотурье,Постоянный клиент
e72e26fe-1996-4e23-bf23-65517a41cc37,Физическое лицо,Да,Нет,Нет,Дизель,41,45,3,2335,п. Устюжна,Эко-клиент
58cd15bf-8520-45b8-84cd-a4a594370247,Физическое лицо,Да,Нет,Нет,Бензин,40,38,10,1559,г. Бреды,Постоянный клиент
9e57b059-bf22-4160-ac1f-7209ed7bf84c,Физическое лицо,Да,Нет,Нет,Дизель,64,28,2,3458,клх Хасавюрт,Эко-клиент
64957f21-e1ab-461b-a912-c47454124edf,Физическое лицо,Да,Нет,Нет,Бензин,60,34,8,1549,д. Ярославль,Постоянный клиент
b76ec240-4641-444d-b1ed-0384942aec31,Физическое лицо,Да,Да,Нет,Дизель,50,32,9,2943,г. Черкесск,Постоянный клиент
5f96bc15-5128-481f-810d-4823fdd3425c,Юридическое лицо,Нет,Да,Да,Дизель,99,93,15,14348,г. Корсаков,Грузоперевозчик
d0add414-f920-4855-a800-a6ba1d8d0bf0,Физическое лицо,Да,Да,Нет,Бензин,48,29,8,1830,п. Иркутск,Редкий клиент
45c707e9-d277-48d8-b19f-c64b51be35a1,Физическое лицо,Нет,Нет,Нет,Бензин,56,21,10,2400,ст. Краснодар,Постоянный клиент
fbdca077-ba93-4adb-bcd0-04e0e2759b3f,Юридическое лицо,Да,Да,Да,Газ,149,117,19,14684,д. Усмань,Грузоперевозчик
19e30509-2449-4bb4-817a-7c4e94d7b707,Юридическое лицо,Нет,Да,Да,Дизель,105,116,13,7279,к. Усмань,Постоянный корпоративный клиент
88d7363b-f5e1-46d7-8d0c-ea9a4d101ba9,Физическое лицо,Да,Нет,Нет,Бензин,67,40,8,2186,г. Кашхатау,Постоянный клиент
3c795091-475d-4bda-ae16-39dc06266f88,Физическое лицо,Нет,Нет,Нет,Дизель,55,41,5,2007,ст. Воскресенск,Постоянный клиент
8915cc9b-0738-42ce-af52-722737a13a35,Юридическое лицо,Нет,Да,Да,Газ,115,62,5,12786,п. Кисловодск,Премиум-клиент
6c515038-ed92-4df7-ac8f-ea943d13ba40,Физическое лицо,Да,Нет,Нет,Дизель,60,49,2,2740,ст. Ершов,Эко-клиент
0fc7d71f-fb38-48ef-a812-aa81c37fe3c5,Физическое лицо,Да,Да,Нет,Дизель,49,38,9,2530,с. Асбест,Постоянный клиент
a4035e95-dd81-4ff3-a724-9f199a495c21,Физическое лицо,Нет,Нет,Нет,Бензин,70,25,10,2486,г. Тольятти,Постоянный клиент
1d7b0fc9-bdb8-4833-9f4a-b7e8167d7a02,Физическое лицо,Да,Нет,Нет,Бензин,68,31,6,2042,клх Вилюйск,Постоянный клиент
66318c1d-96a0-4cfc-884e-8c843cf5b9d4,Физическое лицо,Нет,Нет,Нет,Дизель,40,26,7,2888,г. Тымовское,Постоянный клиент
6a9a5450-b88c-4765-82ac-9908b9280def,Юридическое лицо,Нет,Да,Да,Газ,125,69,9,7782,г. Усть-Ишим,Корпоративный автопарк
9492a455-e15e-4563-98d2-92f639daac46,Физическое лицо,Да,Нет,Нет,Бензин,40,30,8,2247,г. Озеры,Постоянный клиент
f91f7b23-29d5-41b7-ae47-5796f11e6a01,Физическое лицо,Да,Нет,Нет,Дизель,45,37,3,2111,д. Воскресенск,Экономный водитель
8a919bcb-8eda-445d-8c8c-288a9dcf943a,Физическое лицо,Да,Нет,Нет,Бензин,51,41,9,2888,г. Усть-Камчатск,Постоянный клиент
8f9b90e5-f994-404f-b990-ebba58b8fb42,Физическое лицо,Нет,Нет,Нет,Бензин,60,50,4,3463,ст. Лотошино,Постоянный клиент
5a78be5c-ee1c-48f2-bdfd-d4a6f5e17c50,Физическое лицо,Да,Нет,Нет,Бензин,40,25,4,3595,ст. Губкинский,Эко-клиент
b3dca797-d509-4c42-94ce-41cbfbecdab5,Физическое лицо,Да,Нет,Нет,Дизель,56,34,7,2953,д. Каменск-Шахтинский,Постоянный клиент
74e84f94-00f2-4ed6-afc6-7947c37c1e83,Физическое лицо,Да,Нет,Нет,Бензин,62,41,4,1524,г. Енисейск,Эко-клиент
32cacb5e-ecff-4c9a-a911-897b078ed40a,Физическое лицо,Нет,Да,Нет,Бензин,46,39,9,3344,клх Красновишерск,Постоянный клиент
fbe525bd-6aee-4fe7-9266-94a067df7843,Юридическое лицо,Нет,Да,Да,Газ,103,116,13,11189,д. Павловский Посад,Грузоперевозчик
b2f61cf5-b65b-4fef-9e07-b4c137e19937,Физическое лицо,Нет,Нет,Нет,Бензин,63,34,6,2144,с. Петухово,Постоянный клиент
d70eac94-6f45-40bf-ac9d-76a75e36c939,Физическое лицо,Да,Да,Нет,Бензин,44,39,6,2136,д. Колпашево,Постоянный клиент
e6adfe60-62da-4436-a5cb-5d852dedcbbb,Физическое лицо,Да,Да,Нет,Бензин,49,46,6,3701,к. Углегорск,Постоянный клиент
1cdddf38-7d33-4f24-a1df-c2090c91e782,Физическое лицо,Да,Да,Нет,Бензин,48,37,7,1713,п. Томари,Постоянный клиент
4c6b0d37-3c75-4d2e-a2fd-f3fd230e3024,Физическое лицо,Да,Нет,Нет,Бензин,53,23,10,2569,с. Невинномысск,Постоянный клиент
24c0d216-244a-4e1f-8242-9b13b6b36017,Физическое лицо,Да,Нет,Нет,Бензин,41,23,7,3591,ст. Макушино,Постоянный клиент
dbc7b3fe-57f8-4093-890e-8653f0dcbed9,Физическое лицо,Да,Нет,Нет,Бензин,40,46,2,3722,с. Павловская,Эко-клиент
723610fd-eebd-440a-beb9-36abce9b2a1d,Физическое лицо,Да,Нет,Нет,Бензин,53,29,8,2805,п. Междуреченский,Постоянный клиент
de9a0691-4812-40c6-95f4-e3e1a06f47a8,Физическое лицо,Нет,Нет,Нет,Бензин,63,42,8,2252,клх Североуральск,Постоянный клиент
991dca25-3de2-4ead-8cb7-2dddaa701305,Физическое лицо,Да,Нет,Нет,Бензин,55,27,10,2415,д. Кедровый,Постоянный клиент
b499c610-ee62-46cd-9fa5-249feb3c12e1,Физическое лицо,Да,Нет,Нет,Бензин,50,25,4,1596,ст. Кашира,Экономный водитель
da76549e-3bd3-4bea-9c5e-6930d0968bdb,Физическое лицо,Нет,Нет,Нет,Дизель,68,41,10,3613,к. Черняховск,Постоянный клиент
97a42675-d1ce-465d-9359-518fe78d0dc0,Физическое лицо,Нет,Нет,Нет,Дизель,56,27,10,2365,с. Цимлянск,Постоянный клиент
fa93decb-af15-45b8-8e2d-19fcff9f47bc,Физическое лицо,Да,Нет,Нет,Дизель,42,41,10,2138,ст. Барнаул,Постоянный клиент
123e78b6-1e9d-4704-b29b-362f21fb0412,Физическое лицо,Да,Нет,Нет,Бензин,53,30,4,1663,ст. Октябрьский (Башк.),Экономный водитель
15438bec-ed17-4188-981a-29c5a332d668,Физическое лицо,Нет,Нет,Нет,Дизель,62,42,6,3784,п. Минеральные Воды,Постоянный клиент
08e4efe4-7873-4be8-af15-51efba84b67e,Физическое лицо,Да,Да,Нет,Бензин,68,32,2,2683,г. Нижнеудинск,Экономный водитель
ad8f0bbb-5605-4fc2-b3ce-e0e17ac72513,Физическое лицо,Нет,Нет,Нет,Бензин,54,41,9,2414,ст. Каменномостский,Постоянный клиент
c2b599ad-d26e-4e5b-80cd-66985d46ed62,Физическое лицо,Да,Да,Нет,Дизель,40,42,10,2917,д. Калач,Постоянный клиент
1a86d0e3-e9ee-4c9a-96db-52e0556c8388,Физическое лицо,Нет,Нет,Нет,Дизель,63,36,4,1950,г. Ханты-Мансийск,Экономный водитель
8df5a8ea-7501-4c03-a6bf-887068dc682f,Физическое лицо,Да,Нет,Нет,Бензин,65,36,3,2040,клх Урай,Экономный водитель
3a696231-84bb-4d9c-84d9-c921ee9a4192,Физическое лицо,Да,Нет,Нет,Бензин,46,32,3,2391,п. Мыс Шмидта,Экономный водитель
6cd6e39c-2402-43ea-967c-6b992f54bd52,Физическое лицо,Да,Нет,Нет,Дизель,42,20,3,3341,с. Кемерово,Эко-клиент
8cea9156-84b9-46c9-a453-0f852e3f3d45,Юридическое лицо,Нет,Да,Да,Бензин,149,68,18,12888,д. Дивногорск,Постоянный корпоративный клиент
47f5ffae-9ec1-4cb2-9df7-2ee80323bb4a,Юридическое лицо,Нет,Да,Да,Газ,91,66,19,11391,клх Сосновый Бор,Постоянный корпоративный клиент
a99ad9f7-ae17-4d57-8395-71f45617cf36,Физическое лицо,Нет,Нет,Нет,Бензин,41,28,6,3374,д. Ступино,Эко-клиент
2b56c6a6-9964-4b83-8685-abdaa528b3ea,Физическое лицо,Да,Нет,Нет,Бензин,64,32,3,2824,к. Алдан,Экономный водитель
b7868086-3947-4451-b93e-d96ce58694bd,Юридическое лицо,Нет,Да,Да,Дизель,86,68,7,12971,ст. Пышма,Постоянный корпоративный клиент
a95781eb-efe3-4e1d-9b97-a87c401ebd57,Физическое лицо,Да,Нет,Нет,Бензин,57,43,9,1724,с. Глазов,Постоянный клиент
bedd488e-beba-48f1-a2d9-d702871b67ab,Физическое лицо,Да,Нет,Нет,Бензин,45,35,10,2735,ст. Каргасок,Постоянный клиент
df3500e9-b010-4457-b4b1-678655b55f9b,Физическое лицо,Да,Нет,Нет,Бензин,42,28,9,2478,клх Хужир,Постоянный клиент
5d39b668-a6ea-4bed-bdf3-af250a2e894e,Юридическое лицо,Нет,Да,Да,Газ,114,86,5,5282,г. Холмогоры,Премиум-клиент
c5ffa178-6d5a-489e-b57b-7c69db6d20ea,Физическое лицо,Нет,Да,Нет,Дизель,69,21,2,2911,г. Кыштым,Экономный водитель
acfd64e6-c99c-43bf-9849-ab5da76d3463,Физическое лицо,Да,Нет,Нет,Бензин,70,47,3,2368,д. Шамары,Эко-клиент
407becf3-ba0d-4c51-80a8-d4849065f1e8,Физическое лицо,Нет,Нет,Нет,Дизель,54,34,3,3966,клх Углич,Эко-клиент
84f146e5-9e30-491d-9526-55f522adf4ef,Физическое лицо,Нет,Нет,Нет,Дизель,53,24,8,2409,к. Котлас,Постоянный клиент
f34f7e34-6320-4430-a1b3-0450b26bbb35,Физическое лицо,Да,Нет,Нет,Дизель,42,26,4,3461,ст. Учалы,Эко-клиент
625886fe-2d1b-4539-9412-1d1841c6b33f,Физическое лицо,Да,Нет,Нет,Дизель,51,50,5,2900,г. Геленджик,Постоянный клиент
b200263c-c8e6-480b-af6f-94112db12b33,Физическое лицо,Да,Нет,Нет,Бензин,51,25,9,1969,г. Аша,Редкий клиент
2d55954b-c4f5-4dd9-957e-84b67fc2a2b2,Юридическое лицо,Нет,Да,Да,Дизель,84,83,11,11879,п. Черемхово,Грузоперевозчик
eb106dbd-96be-495e-8974-c45d83a501a1,Юридическое лицо,Нет,Да,Да,Газ,127,61,18,11469,г. Байкальск,Постоянный корпоративный клиент
f9024f36-60fb-42d8-a37e-1711b072685d,Физическое лицо,Да,Нет,Нет,Дизель,48,47,5,2137,д. Гагарин,Постоянный клиент
88bfae87-fefc-489f-8812-81bbc4e08c99,Физическое лицо,Да,Нет,Нет,Бензин,60,46,2,3644,п. Партизанск,Эко-клиент
b551b020-9f88-49c0-bdf6-bea17625b49e,Физическое лицо,Нет,Нет,Нет,Бензин,65,29,9,2676,г. Рославль,Постоянный клиент
7fa09bc6-a2cc-4031-8871-cd0c1241a754,Физическое лицо,Да,Нет,Нет,Бензин,42,35,6,1697,к. Курганинск,Эко-клиент
d6259eb1-134d-4cf4-a813-96796897ffb0,Физическое лицо,Да,Нет,Нет,Дизель,47,21,6,3194,п. Ясный (Оренб.),Эко-клиент
9be693b3-277a-4aa3-ae99-00ebd8c39ea3,Физическое лицо,Нет,Да,Нет,Дизель,63,33,10,2548,к. Сеймчан,Постоянный клиент
28a6e855-455e-4456-a70a-e59874314a4f,Физическое лицо,Нет,Да,Нет,Бензин,62,41,9,2644,г. Белогорск (Амур.),Постоянный клиент
539b02c2-decb-4e90-8a49-0aa9023442c1,Физическое лицо,Нет,Нет,Нет,Бензин,57,21,9,2386,ст. Хасавюрт,Постоянный клиент
171cc928-e2a9-4bb4-9843-7c03f9ceda96,Физическое лицо,Нет,Нет,Нет,Бензин,63,30,5,2841,г. Нижневартовск,Постоянный клиент
08b7f8be-1a7a-4db4-93c8-e5305d34f7f6,Физическое лицо,Да,Нет,Нет,Бензин,59,42,3,3888,д. Уфа,Эко-клиент
9234c544-c9c9-49d5-aab0-ee197d9309d3,Физическое лицо,Да,Нет,Нет,Бензин,52,36,9,3968,к. Домбай,Постоянный клиент
53792dfa-61a4-4cba-ab52-f6e635783a10,Юридическое лицо,Нет,Да,Да,Дизель,101,87,18,5559,г. Архангельск,Корпоративный автопарк
07a264f8-682f-4f17-aeb5-350fb2ab187f,Физическое лицо,Да,Нет,Нет,Дизель,41,24,7,2324,к. Октябрьское (Хант.),Постоянный клиент
ed28790e-92f1-408a-aad6-6d10bf711a47,Физическое лицо,Да,Нет,Нет,Бензин,44,40,8,2177,п. Усть-Илимск,Постоянный клиент
4b0519d2-af3a-406a-abb2-8e5f333d0f3b,Физическое лицо,Да,Нет,Нет,Дизель,47,31,7,2701,п. Дербент,Постоянный клиент
e13270c8-82e8-4c9b-874f-7f00952f8b4e,Физическое лицо,Да,Нет,Нет,Дизель,63,22,8,2292,г. Мезень,Постоянный клиент
96514096-e21e-4935-a64d-8a5bfa21ee34,Физическое лицо,Нет,Да,Нет,Бензин,54,32,4,3118,п. Токсово,Постоянный клиент
e808f0ad-ebe9-4bab-874c-64e8f6a1da6c,Физическое лицо,Да,Нет,Нет,Бензин,43,25,4,2101,с. Ставрополь,Экономный водитель
fe6fefdf-a059-46e2-a170-33356be1754c,Физическое лицо,Нет,Нет,Нет,Бензин,45,34,4,3264,клх Усть-Джегута,Постоянный клиент
60adda95-7276-4cfa-9073-f60b4e1aace2,Физическое лицо,Да,Нет,Нет,Дизель,60,44,8,2988,клх Ангарск,Постоянный клиент
8dc81a17-78c8-4fd4-a778-1311a65717e7,Физическое лицо,Да,Да,Нет,Дизель,46,45,7,1749,п. Астрахань,Постоянный клиент
803b059a-9942-47b9-b218-8ef7f26c7724,Юридическое лицо,Нет,Да,Да,Бензин,118,69,19,11145,г. Пышма,Постоянный корпоративный клиент
68bcb26c-80b0-41a6-ac1c-6f70b896e77b,Юридическое лицо,Да,Да,Да,Дизель,140,113,11,12490,с. Сосногорск,Грузоперевозчик
b501cbf8-79e1-453c-976a-2ec0319cb6b5,Юридическое лицо,Нет,Да,Да,Газ,146,88,11,13257,клх Моздок,Грузоперевозчик
6eb8b59c-2f39-4b97-aba6-c0f604916019,Юридическое лицо,Нет,Да,Да,Дизель,87,94,5,10239,клх Ямбург,Грузоперевозчик
0bd33f63-4c1c-4fdb-985f-569953d68430,Физическое лицо,Да,Нет,Нет,Бензин,54,20,4,2892,г. Агата,Экономный водитель
c348ce59-083e-4de9-a2bf-3118712f9a0b,Юридическое лицо,Нет,Да,Да,Газ,138,65,17,5738,д. Рубцовск,Корпоративный автопарк
6cdcce1b-e431-4581-9c9d-720c25c516b9,Физическое лицо,Да,Да,Нет,Бензин,68,45,4,3470,д. Моршанск,Постоянный клиент
06cba175-6532-4873-af99-c2179ca91d7e,Физическое лицо,Нет,Нет,Нет,Дизель,49,28,9,1632,г. Мелеуз,Редкий клиент
b9f174d6-7a7e-42cf-8b0c-664dfbb1d78e,Физическое лицо,Нет,Нет,Нет,Бензин,47,42,8,1856,клх Корсаков,Постоянный клиент
e5024c5b-904c-4ff3-b4ba-9e8153ab9b21,Физическое лицо,Да,Нет,Нет,Бензин,62,50,2,3044,д. Дагомыс,Эко-клиент
542efb4a-51bd-4a4a-b840-3603f6739a60,Физическое лицо,Да,Нет,Нет,Дизель,70,28,10,1671,г. Арзамас,Редкий клиент
5daa7251-9fad-4b10-bf45-8acb7fc78d47,Юридическое лицо,Нет,Да,Да,Дизель,94,63,5,9248,г. Оха,Корпоративный автопарк
13b9b9a6-115c-4dc7-a648-8b88935f7a21,Физическое лицо,Да,Нет,Нет,Дизель,66,37,7,3893,ст. Ревда (Сверд.),Постоянный клиент
647af021-b28a-47b3-8754-34035200edd4,Физическое лицо,Да,Нет,Нет,Бензин,49,45,9,2010,ст. Красноселькуп,Постоянный клиент
859b164d-b9d8-4211-91ff-eb42aaff581d,Физическое лицо,Нет,Нет,Нет,Дизель,55,50,7,2034,к. Йошкар-Ола,Постоянный клиент
